video_url,precision_nlp,recall_nlp,f1_nlp,precision_ai,recall_ai,f1_ai
https://www.youtube.com/watch?v=zYgZYL8ArmU,0.36,0.14,0.2,0.36,0.14,0.2
https://www.youtube.com/watch?v=YugaHtXlsL0,1.0,0.36,0.53,1.0,0.36,0.53
https://www.youtube.com/watch?v=BVy9NRBoBUU,0.33,0.05,0.08,0.67,0.09,0.16
https://www.youtube.com/watch?v=fnicfB9Ia3U,0.5,0.12,0.19,0.5,0.12,0.19
https://www.youtube.com/watch?v=VxdhvUSh3Z4,0.71,0.22,0.33,0.71,0.22,0.33
https://www.youtube.com/watch?v=H03vpCD3Qkw,0.6,0.18,0.27,0.2,0.06,0.09
https://www.youtube.com/watch?v=kmihByW3cVk,0.0,0.0,0.0,0.0,0.0,0.0
https://www.youtube.com/watch?v=MDj_D-8SmJY,1.0,0.1,0.18,0.0,0.0,0.0
https://www.youtube.com/watch?v=PgL9_CScF-w,0.4,0.14,0.21,0.4,0.14,0.21
https://www.youtube.com/watch?v=QbpemJi9EHo,0.6,0.14,0.23,0.6,0.14,0.23
https://www.youtube.com/watch?v=DrtkgywTO7w,0.17,0.15,0.16,0.5,0.46,0.48
https://www.youtube.com/watch?v=W6Gmxw0nkxg,0.25,0.07,0.11,0.25,0.07,0.11
https://www.youtube.com/watch?v=DvrQ3Y9zRTk,0.25,0.22,0.24,0.25,0.22,0.24
https://www.youtube.com/watch?v=puPNJgqvbG0,0.55,0.43,0.48,0.64,0.5,0.56
https://www.youtube.com/watch?v=TXI9M_fPh1I,0.11,0.18,0.13,0.07,0.12,0.09
https://www.youtube.com/watch?v=WD9WAxqM_Do,0.18,0.14,0.16,0.18,0.14,0.16
https://www.youtube.com/watch?v=Uww-6iLp77k,0.5,0.17,0.25,0.25,0.08,0.12
https://www.youtube.com/watch?v=1knbA2QRxvk,0.0,0.0,0.0,0.29,0.2,0.24
https://www.youtube.com/watch?v=Hjq8PPJLbTY,0.0,0.0,0.0,0.0,0.0,0.0
https://www.youtube.com/watch?v=nplN4QBT3gY,0.2,0.03,0.05,0.4,0.05,0.1
https://www.youtube.com/watch?v=0NkOCSYRplc,0.17,0.05,0.07,0.5,0.14,0.21
https://www.youtube.com/watch?v=XoITgQ6oN9s,0.38,0.17,0.23,0.5,0.22,0.31
https://www.youtube.com/watch?v=THA0sjfJYz0,0.5,0.18,0.27,0.25,0.09,0.13
https://www.youtube.com/watch?v=E01WrJwTLPs,0.4,0.18,0.25,0.4,0.18,0.25
https://www.youtube.com/watch?v=d5rdZCp-bl0,0.6,0.21,0.32,0.4,0.14,0.21
https://www.youtube.com/watch?v=LvFV17a1vh4,0.0,0.0,0.0,0.0,0.0,0.0
https://www.youtube.com/watch?v=zqWqZrtInoQ,0.14,0.08,0.11,0.57,0.33,0.42
https://www.youtube.com/watch?v=OjLWXPktVcU,0.2,0.25,0.22,0.33,0.42,0.37
https://www.youtube.com/watch?v=huEp4m_CXPQ,0.25,0.17,0.2,0.0,0.0,0.0
https://www.youtube.com/watch?v=fcIVNqpFnAU,0.5,0.13,0.21,0.75,0.2,0.32
https://www.youtube.com/watch?v=VVhGIwXuhss,0.0,0.0,0.0,0.0,0.0,0.0
https://www.youtube.com/watch?v=vBzEe9F1aPc,0.8,0.25,0.38,0.6,0.19,0.29
https://www.youtube.com/watch?v=R6ECOEp4KKQ,0.25,0.14,0.18,0.5,0.29,0.36
https://www.youtube.com/watch?v=WlTXViTcfk8,0.0,0.0,0.0,0.0,0.0,0.0
https://www.youtube.com/watch?v=hcUILOxSMuo,0.14,0.06,0.08,0.14,0.06,0.08
https://www.youtube.com/watch?v=pKpWYxGKrGw,0.0,0.0,0.0,0.0,0.0,0.0
https://www.youtube.com/watch?v=Uyciy8LmmXg,0.08,0.08,0.08,0.0,0.0,0.0
https://www.youtube.com/watch?v=sgM_xWMk9B8,0.6,0.23,0.33,1.0,0.38,0.56
https://www.youtube.com/watch?v=5EjHwFjMpk0,0.17,0.04,0.06,0.17,0.04,0.06
https://www.youtube.com/watch?v=7obeNv3Jlw4,0.0,0.0,0.0,0.0,0.0,0.0
https://www.youtube.com/watch?v=cZBXjrU4Aps,0.25,0.06,0.09,0.5,0.11,0.18
https://www.youtube.com/watch?v=x3i6vjYUh7w,0.4,0.08,0.13,0.2,0.04,0.07
https://www.youtube.com/watch?v=TcxqSz3q3wY,0.5,0.12,0.19,1.0,0.24,0.38
https://www.youtube.com/watch?v=EXNegDCaygk,0.75,0.18,0.29,0.5,0.12,0.19
https://www.youtube.com/watch?v=ZdEBdxGkhsQ,0.29,0.12,0.17,0.14,0.06,0.09
https://www.youtube.com/watch?v=x9jjlxEA2QQ,0.33,0.09,0.14,0.0,0.0,0.0
https://www.youtube.com/watch?v=qc42Ln796Ik,0.0,0.0,0.0,0.0,0.0,0.0
https://www.youtube.com/watch?v=mlX8bCh3PBw,1.0,0.43,0.6,1.0,0.43,0.6
https://www.youtube.com/watch?v=CWK9wzA9omY,0.31,0.29,0.3,0.15,0.14,0.15
https://www.youtube.com/watch?v=WQPfEg749ng,0.2,0.03,0.06,0.6,0.1,0.17
https://www.youtube.com/watch?v=bWb6L1590kc,0.27,0.29,0.28,0.14,0.14,0.14
https://www.youtube.com/watch?v=ZEXPCFowj0g,0.38,0.3,0.33,0.25,0.2,0.22
https://www.youtube.com/watch?v=VxUTX9xmh4s,0.14,0.06,0.08,0.14,0.06,0.08
https://www.youtube.com/watch?v=ThJii1555Jk,0.25,0.2,0.22,0.12,0.1,0.11
https://www.youtube.com/watch?v=ycANlnsl2QE,0.5,0.23,0.32,0.33,0.15,0.21
https://www.youtube.com/watch?v=oeFci9A02TE,0.2,0.05,0.08,0.2,0.05,0.08
https://www.youtube.com/watch?v=V3BNcrF7XSc,0.17,0.07,0.1,0.17,0.07,0.1
https://www.youtube.com/watch?v=OCYDm1vYwwA,0.0,0.0,0.0,0.0,0.0,0.0
https://www.youtube.com/watch?v=QBQrFIK2CXA,0.38,0.07,0.12,0.38,0.07,0.12
https://www.youtube.com/watch?v=aDuOzDrVEp8,0.75,0.53,0.62,0.42,0.29,0.34
https://www.youtube.com/watch?v=2dNqJduTGa0,0.2,0.06,0.09,0.0,0.0,0.0
https://www.youtube.com/watch?v=UopTW4DeNiA,0.6,0.14,0.23,0.6,0.14,0.23
https://www.youtube.com/watch?v=TvwqXr9oyLE,0.4,0.1,0.16,0.4,0.1,0.16
https://www.youtube.com/watch?v=QemyTq7Sr4Y,0.0,0.0,0.0,0.5,0.14,0.22
https://www.youtube.com/watch?v=8oHrYvQG6Ao,0.27,0.23,0.25,0.18,0.15,0.17
https://www.youtube.com/watch?v=RoDSpGJlCk8,0.0,0.0,0.0,0.0,0.0,0.0
https://www.youtube.com/watch?v=IuHjpv8D1MQ,0.0,0.0,0.0,0.25,0.09,0.13
https://www.youtube.com/watch?v=HaSgSITsl-Q,0.14,0.06,0.09,0.14,0.06,0.09
https://www.youtube.com/watch?v=ozzzLs3z258,0.0,0.0,0.0,0.0,0.0,0.0
https://www.youtube.com/watch?v=-B1rVJuI0Mc,0.02,0.05,0.03,0.12,0.26,0.17
https://www.youtube.com/watch?v=IAPrjfunvh8,0.0,0.0,0.0,0.5,0.17,0.25
https://www.youtube.com/watch?v=dUD-cN7We8s,0.0,0.0,0.0,0.25,0.09,0.13
https://www.youtube.com/watch?v=O6-CSGDiSNc,0.5,0.13,0.21,0.75,0.2,0.32
https://www.youtube.com/watch?v=wbNzh25gI9Q,0.31,0.29,0.3,0.38,0.35,0.36
https://www.youtube.com/watch?v=OUHr226HebQ,0.0,0.0,0.0,0.0,0.0,0.0
https://www.youtube.com/watch?v=Mwid-aunc_E,0.0,0.0,0.0,0.29,0.12,0.17
https://www.youtube.com/watch?v=Keafr3YQZ2Q,0.56,0.1,0.17,0.56,0.1,0.17
https://www.youtube.com/watch?v=vTpy9SGgbSM,0.8,0.36,0.5,0.8,0.36,0.5
https://www.youtube.com/watch?v=f9QybysnLec,0.14,0.08,0.1,0.29,0.15,0.2
https://www.youtube.com/watch?v=4m_E6ay4ZCs,0.44,0.29,0.35,0.56,0.36,0.43
https://www.youtube.com/watch?v=wvQJuKyA-v8,0.25,0.1,0.14,0.5,0.2,0.29
https://www.youtube.com/watch?v=7FhXzCNvbek,0.14,0.08,0.1,0.43,0.23,0.3
https://www.youtube.com/watch?v=sG7aEN1f1Jo,0.4,0.13,0.2,0.6,0.2,0.3
https://www.youtube.com/watch?v=8kGnLfQ5hrI,0.13,0.14,0.14,0.07,0.07,0.07
https://www.youtube.com/watch?v=RHiSMBlDcGA,0.56,0.24,0.33,0.56,0.24,0.33
https://www.youtube.com/watch?v=ATTBJpD9ijQ,0.6,0.25,0.35,0.8,0.33,0.47
https://www.youtube.com/watch?v=ZdK4BHSreW4,0.11,0.07,0.09,0.11,0.07,0.09
https://www.youtube.com/watch?v=1JfzdWh9rpU,0.4,0.2,0.27,0.6,0.3,0.4
https://www.youtube.com/watch?v=2ljFXfkgVPw,0.0,0.0,0.0,0.57,0.13,0.22
https://www.youtube.com/watch?v=kOa1VqqscFQ,0.0,0.0,0.0,0.0,0.0,0.0
https://www.youtube.com/watch?v=3LEjTnf7A4A,0.36,0.16,0.22,0.55,0.24,0.33
https://www.youtube.com/watch?v=JmuirSUDobw,0.0,0.0,0.0,0.17,0.09,0.12
https://www.youtube.com/watch?v=3R58j21m9e0,0.14,0.08,0.1,0.14,0.08,0.1
https://www.youtube.com/watch?v=16am4xM-uIs,1.0,0.23,0.37,0.67,0.15,0.25
https://www.youtube.com/watch?v=Yu6cdfMh-40,0.14,0.17,0.15,0.29,0.33,0.31
https://www.youtube.com/watch?v=J6-RfyIuQsE,0.75,0.25,0.37,0.75,0.25,0.37
https://www.youtube.com/watch?v=0obwvhvdhdA,0.6,0.25,0.35,0.8,0.33,0.47
https://www.youtube.com/watch?v=iJSNdnToioU,1.0,0.11,0.2,0.0,0.0,0.0
https://www.youtube.com/watch?v=9j2bAwDs-8w,0.5,0.27,0.35,0.67,0.36,0.47
https://www.youtube.com/watch?v=NHQylg9oFwA,0.09,0.12,0.11,0.03,0.04,0.04
https://www.youtube.com/watch?v=CPdwZnpbi2k,0.1,0.15,0.12,0.1,0.15,0.12
https://www.youtube.com/watch?v=yhITUFbi7H8,0.67,0.46,0.55,0.56,0.38,0.45
https://www.youtube.com/watch?v=A3pJe-Z4Zrc,0.0,0.0,0.0,0.2,0.13,0.16
https://www.youtube.com/watch?v=4jK1ljU9v3c,0.4,0.4,0.4,0.2,0.2,0.2
https://www.youtube.com/watch?v=RMshgKZ4va8,0.21,0.11,0.14,0.21,0.11,0.14
https://www.youtube.com/watch?v=zhZmlahQ5aE,0.8,0.31,0.44,0.8,0.31,0.44
https://www.youtube.com/watch?v=5YPSfaEGTQ0,0.0,0.0,0.0,0.07,0.07,0.07
https://www.youtube.com/watch?v=nsDXvSEdeaQ,1.0,0.1,0.18,0.0,0.0,0.0
https://www.youtube.com/watch?v=FVzQGoTU6MQ,0.5,0.14,0.22,0.5,0.14,0.22
https://www.youtube.com/watch?v=rkzkEb7Riis,0.25,0.09,0.13,0.5,0.18,0.27
https://www.youtube.com/watch?v=OGQEwg2tFac,0.8,0.27,0.4,0.8,0.27,0.4
https://www.youtube.com/watch?v=2F3-eQrh6z4,0.17,0.05,0.08,0.33,0.1,0.15
https://www.youtube.com/watch?v=85L0RloL7dc,0.0,0.0,0.0,0.25,0.09,0.13
https://www.youtube.com/watch?v=j6BYtMLUPHs,0.0,0.0,0.0,0.0,0.0,0.0
https://www.youtube.com/watch?v=NBIZQbaK7CI,0.0,0.0,0.0,1.0,0.06,0.11
https://www.youtube.com/watch?v=duqpAzit04k,0.0,0.0,0.0,0.2,0.05,0.07
https://www.youtube.com/watch?v=3OIqiQG0hSU,0.5,0.1,0.16,0.75,0.14,0.24
https://www.youtube.com/watch?v=ot3w0ObYiLg,0.8,0.19,0.31,0.6,0.14,0.23
https://www.youtube.com/watch?v=9rS1UzbzFm0,0.25,0.25,0.25,0.12,0.12,0.12
https://www.youtube.com/watch?v=Tp6h9VQRaqw,0.08,0.04,0.05,0.08,0.04,0.05
https://www.youtube.com/watch?v=fQ9CRLVvl6o,0.06,0.05,0.05,0.0,0.0,0.0
https://www.youtube.com/watch?v=aYPw78La8NE,0.0,0.0,0.0,0.0,0.0,0.0
https://www.youtube.com/watch?v=WvTiFok_T08,0.0,0.0,0.0,0.0,0.0,0.0
https://www.youtube.com/watch?v=4SDUqwk50yA,0.83,0.38,0.53,0.83,0.38,0.53
https://www.youtube.com/watch?v=UdgUIZ_n7HY,0.0,0.0,0.0,0.2,0.08,0.11
https://www.youtube.com/watch?v=SaYYNwKgaTE,0.8,0.29,0.42,0.6,0.21,0.32
https://www.youtube.com/watch?v=7mU3RLoNmuc,0.14,0.12,0.13,0.71,0.62,0.67
https://www.youtube.com/watch?v=kNXH2j9daO0,0.38,0.18,0.24,0.38,0.18,0.24
https://www.youtube.com/watch?v=FNbM-jHRR_s,0.25,0.03,0.05,0.25,0.03,0.05
https://www.youtube.com/watch?v=sQC0v5ircFU,0.2,0.09,0.12,0.0,0.0,0.0
https://www.youtube.com/watch?v=JYTW9UviOXY,0.14,0.14,0.14,0.0,0.0,0.0
https://www.youtube.com/watch?v=DANnBfx-5Yw,0.2,0.08,0.12,0.4,0.17,0.24
https://www.youtube.com/watch?v=Q5efIbt30Cg,0.08,0.11,0.1,0.25,0.33,0.29
https://www.youtube.com/watch?v=w3Pmlfmi8rU,0.0,0.0,0.0,0.0,0.0,0.0
https://www.youtube.com/watch?v=uSN0NoaeNbk,0.15,0.25,0.19,0.12,0.2,0.15
https://www.youtube.com/watch?v=miD77wkP4WM,0.0,0.0,0.0,0.5,0.12,0.2
https://www.youtube.com/watch?v=slMwYxEbIG4,0.71,0.38,0.5,0.57,0.31,0.4
https://www.youtube.com/watch?v=iAa_2_oRXJw,0.15,0.22,0.18,0.38,0.56,0.45
https://www.youtube.com/watch?v=Doc0iY68wuw,0.57,0.36,0.44,0.57,0.36,0.44
https://www.youtube.com/watch?v=qXfzfCxAUO0,0.2,0.07,0.1,0.5,0.17,0.26
https://www.youtube.com/watch?v=4r69pp4uMfI,0.17,0.05,0.08,0.33,0.1,0.15
https://www.youtube.com/watch?v=DF5z3XS8hhI,0.57,0.22,0.32,0.43,0.17,0.24
https://www.youtube.com/watch?v=J4_Wuq_VmOY,0.18,0.08,0.11,0.36,0.15,0.22
https://www.youtube.com/watch?v=a9khL60PxbI,0.0,0.0,0.0,0.12,0.07,0.09
https://www.youtube.com/watch?v=g_RWiUkw9FY,0.0,0.0,0.0,0.0,0.0,0.0
https://www.youtube.com/watch?v=YfODLc0x3M8,0.05,0.04,0.04,0.15,0.12,0.13
https://www.youtube.com/watch?v=PGCQuWUNo_I,0.0,0.0,0.0,0.0,0.0,0.0
https://www.youtube.com/watch?v=eCVmv2ZQ2lc,0.0,0.0,0.0,0.0,0.0,0.0
https://www.youtube.com/watch?v=7mDnypY7DbA,0.5,0.15,0.24,0.5,0.15,0.24
https://www.youtube.com/watch?v=T8LiYDRUNM8,0.57,0.33,0.42,0.43,0.25,0.32
https://www.youtube.com/watch?v=3RnFUNdTl0s,0.4,0.38,0.39,0.4,0.38,0.39
https://www.youtube.com/watch?v=ApMNY1NAGVI,0.25,0.05,0.08,0.75,0.14,0.23
https://www.youtube.com/watch?v=kEboaQPMyfc,0.5,0.07,0.12,0.5,0.07,0.12
https://www.youtube.com/watch?v=KxS4QMWK0Cw,0.0,0.0,0.0,0.0,0.0,0.0
https://www.youtube.com/watch?v=KxYGid3D1Qo,0.5,0.05,0.09,0.0,0.0,0.0
https://www.youtube.com/watch?v=dkballa1rPw,0.0,0.0,0.0,0.0,0.0,0.0
https://www.youtube.com/watch?v=iCW-HZ8cOBY,0.33,0.17,0.22,0.5,0.25,0.33
https://www.youtube.com/watch?v=6N7S9CMNJgk,0.4,0.12,0.19,0.4,0.12,0.19
https://www.youtube.com/watch?v=e37mPYXdVx0,0.67,0.1,0.17,0.67,0.1,0.17
https://www.youtube.com/watch?v=aby-ryanZ-8,0.25,0.18,0.21,0.25,0.18,0.21
https://www.youtube.com/watch?v=_rO5_FyUrgg,0.14,0.07,0.1,0.29,0.14,0.19
https://www.youtube.com/watch?v=t5zqDBwK1FI,0.62,0.19,0.29,0.5,0.15,0.23
https://www.youtube.com/watch?v=4KXxkOdhXRM,0.0,0.0,0.0,0.25,0.08,0.12
https://www.youtube.com/watch?v=uzUaym9zW3c,0.67,0.29,0.4,0.67,0.29,0.4
https://www.youtube.com/watch?v=m7eHbot3fxk,0.67,0.5,0.57,0.78,0.58,0.67
https://www.youtube.com/watch?v=B2DJIAcs_uQ,0.43,0.07,0.11,0.14,0.02,0.04
https://www.youtube.com/watch?v=wXFNLHlejCc,0.25,0.09,0.13,0.25,0.09,0.13
https://www.youtube.com/watch?v=hW9rZREN__E,1.0,0.04,0.08,0.0,0.0,0.0
https://www.youtube.com/watch?v=dYxln0lCvO0,0.0,0.0,0.0,0.6,0.23,0.33
https://www.youtube.com/watch?v=E4DHu-xG6qU,0.29,0.11,0.16,0.14,0.06,0.08
https://www.youtube.com/watch?v=GikZ2__ae4Q,1.0,0.17,0.3,1.0,0.17,0.3
https://www.youtube.com/watch?v=R9vH0SV3lGo,0.14,0.07,0.09,0.0,0.0,0.0
https://www.youtube.com/watch?v=AhE5LVWgNzA,1.0,0.4,0.57,0.75,0.3,0.43
https://www.youtube.com/watch?v=FNbM-jHRR_s,0.0,0.0,0.0,0.0,0.0,0.0
https://www.youtube.com/watch?v=ha_OnJKdesc,0.29,0.12,0.17,0.57,0.25,0.35
https://www.youtube.com/watch?v=-8wmsRS2U7M,0.25,0.07,0.11,0.0,0.0,0.0
https://www.youtube.com/watch?v=qMSZx9Ug2Rw,0.67,0.4,0.5,0.83,0.5,0.62
https://www.youtube.com/watch?v=hqlA8hwNUs8,0.5,0.11,0.18,0.5,0.11,0.18
https://www.youtube.com/watch?v=p3gwleQviC0,0.08,0.06,0.07,0.25,0.18,0.21
https://www.youtube.com/watch?v=ckNbtNrqJV4,0.8,0.33,0.47,0.8,0.33,0.47
https://www.youtube.com/watch?v=lLCuLi-6p4k,0.0,0.0,0.0,0.0,0.0,0.0
https://www.youtube.com/watch?v=GNk9UM0ACxw,0.25,0.05,0.08,0.0,0.0,0.0
https://www.youtube.com/watch?v=BxrPIc1_D14,0.06,0.09,0.07,0.03,0.05,0.04
https://www.youtube.com/watch?v=HX1okLOSRz8,0.0,0.0,0.0,0.0,0.0,0.0
https://www.youtube.com/watch?v=94x-AsDFcfk,0.12,0.06,0.08,0.0,0.0,0.0
https://www.youtube.com/watch?v=McvTnVtpiQg,0.2,0.11,0.14,0.2,0.11,0.14
https://www.youtube.com/watch?v=3WRCzKnz5go,0.23,0.17,0.19,0.31,0.22,0.26
https://www.youtube.com/watch?v=qCcMlnB4igE,0.2,0.09,0.12,0.4,0.18,0.25
https://www.youtube.com/watch?v=fg8N5y86cbE,0.08,0.04,0.05,0.08,0.04,0.05
https://www.youtube.com/watch?v=U7ZhsTEy_8A,0.25,0.06,0.09,0.5,0.11,0.19
https://www.youtube.com/watch?v=AKZlTqhibZk,0.5,0.18,0.26,0.17,0.06,0.09
https://www.youtube.com/watch?v=ne-yZS5wkQM,0.5,0.5,0.5,0.25,0.25,0.25
https://www.youtube.com/watch?v=2xuajJH6CiI,0.0,0.0,0.0,0.5,0.18,0.27
https://www.youtube.com/watch?v=FNku56czK_0,0.5,0.3,0.37,0.67,0.4,0.5
https://www.youtube.com/watch?v=evI3DEP1FMM,0.27,0.11,0.15,0.36,0.14,0.21
https://www.youtube.com/watch?v=4JRG36dnJ-0,0.33,0.15,0.21,0.67,0.31,0.42
https://www.youtube.com/watch?v=3VRCy7tCJD8,0.14,0.08,0.1,0.29,0.15,0.2
https://www.youtube.com/watch?v=XNziaWmXilY,0.0,0.0,0.0,0.12,0.08,0.1
https://www.youtube.com/watch?v=ZKyb1xDhK_A,0.0,0.0,0.0,0.0,0.0,0.0
https://www.youtube.com/watch?v=YTPzM3EUKSU,0.38,0.25,0.3,0.5,0.33,0.4
https://www.youtube.com/watch?v=sGwwPDKHcMs,0.11,0.1,0.11,0.06,0.05,0.05
https://www.youtube.com/watch?v=tkugpC33ZVI,0.5,0.21,0.3,0.33,0.14,0.2
https://www.youtube.com/watch?v=CZmk0_KZ5jU,0.2,0.06,0.1,0.2,0.06,0.1
https://www.youtube.com/watch?v=2ADKQONZhvU,0.25,0.05,0.08,0.25,0.05,0.08
https://www.youtube.com/watch?v=e5g4q9_cISc,0.33,0.08,0.13,0.67,0.17,0.27
https://www.youtube.com/watch?v=Mv8Zbmx6uh8,0.2,0.09,0.12,0.6,0.27,0.37
https://www.youtube.com/watch?v=7nI_x7783zw,0.0,0.0,0.0,0.0,0.0,0.0
https://www.youtube.com/watch?v=2zErPmd6mIg,0.24,0.35,0.28,0.21,0.3,0.25
https://www.youtube.com/watch?v=sLwcN5Rhd70,0.17,0.11,0.13,0.25,0.17,0.2
https://www.youtube.com/watch?v=HyoMA0azOGI,0.0,0.0,0.0,0.0,0.0,0.0
https://www.youtube.com/watch?v=KEGoFgfoYEk,0.75,0.15,0.25,0.75,0.15,0.25
https://www.youtube.com/watch?v=nTmZmdkNzLE,0.22,0.12,0.15,0.11,0.06,0.08
https://www.youtube.com/watch?v=DLzgz6WsMq4,0.0,0.0,0.0,0.0,0.0,0.0
https://www.youtube.com/watch?v=-kgFt2BjgK8,0.38,0.17,0.23,0.5,0.22,0.31
https://www.youtube.com/watch?v=VJ-FD2xkOgI,0.25,0.07,0.11,0.25,0.07,0.11
https://www.youtube.com/watch?v=EQkkuDl9Tb0,0.33,0.17,0.22,0.5,0.25,0.33
https://www.youtube.com/watch?v=leAZm2Idk-U,0.4,0.17,0.24,0.6,0.25,0.35
https://www.youtube.com/watch?v=5hAMX2mlsoM,0.25,0.22,0.24,0.25,0.22,0.24
https://www.youtube.com/watch?v=CdprTE5TbY4,0.2,0.04,0.07,0.2,0.04,0.07
https://www.youtube.com/watch?v=B1Ae0_miUxk,0.25,0.06,0.09,0.25,0.06,0.09
https://www.youtube.com/watch?v=3lU9wLVKkmw,0.0,0.0,0.0,0.0,0.0,0.0
https://www.youtube.com/watch?v=b1U7LS4XCCY,0.05,0.08,0.06,0.05,0.08,0.06
https://www.youtube.com/watch?v=Rf7J6zOaMRc,0.14,0.13,0.14,0.29,0.27,0.28
https://www.youtube.com/watch?v=W9Rxs5fTdFY,0.0,0.0,0.0,0.0,0.0,0.0
https://www.youtube.com/watch?v=j__v89xOBas,0.13,0.13,0.13,0.2,0.2,0.2
https://www.youtube.com/watch?v=uQS-cXt0KOc,0.5,0.25,0.33,0.67,0.33,0.44
https://www.youtube.com/watch?v=ml2FmTCRu_c,0.0,0.0,0.0,0.08,0.06,0.07
https://www.youtube.com/watch?v=UK4IxrzeLc8,0.06,0.08,0.07,0.11,0.17,0.13
https://www.youtube.com/watch?v=yzUDqbmVtHs,0.6,0.33,0.43,0.6,0.33,0.43
https://www.youtube.com/watch?v=6eKErP8bVls,0.6,0.2,0.3,0.2,0.07,0.1
https://www.youtube.com/watch?v=40zRtUfSM9k,0.0,0.0,0.0,0.0,0.0,0.0
https://www.youtube.com/watch?v=7cSqg9srLP4,0.21,0.38,0.27,0.14,0.25,0.18
https://www.youtube.com/watch?v=s0gp3zbdDes,0.0,0.0,0.0,0.0,0.0,0.0
https://www.youtube.com/watch?v=pBcBD9LxbkM,0.33,0.29,0.31,0.58,0.5,0.54
https://www.youtube.com/watch?v=IB34pYTj7T8,0.14,0.05,0.07,0.57,0.19,0.29
https://www.youtube.com/watch?v=daxRy9-bht0,0.07,0.11,0.09,0.0,0.0,0.0
https://www.youtube.com/watch?v=nenFRLFY7yc,0.0,0.0,0.0,0.0,0.0,0.0
https://www.youtube.com/watch?v=BKt1zvczMyc,0.0,0.0,0.0,0.4,0.14,0.21
https://www.youtube.com/watch?v=uw2eMps0i-E,0.6,0.3,0.4,0.6,0.3,0.4
https://www.youtube.com/watch?v=Z187qG5PF0o,0.14,0.07,0.1,0.43,0.21,0.29
https://www.youtube.com/watch?v=kCKScar8bt4,0.5,0.2,0.29,0.33,0.13,0.19
https://www.youtube.com/watch?v=a8CE803DMpU,0.11,0.04,0.06,0.33,0.13,0.19
https://www.youtube.com/watch?v=wbAj1Ah9nmw,0.0,0.0,0.0,0.0,0.0,0.0
https://www.youtube.com/watch?v=L4uGJr0go3k,0.75,0.17,0.27,1.0,0.22,0.36
https://www.youtube.com/watch?v=MPsQvxwaok4,0.33,0.12,0.17,0.33,0.12,0.17
https://www.youtube.com/watch?v=wDMHTsaMAEI,0.33,0.18,0.23,0.67,0.35,0.46
https://www.youtube.com/watch?v=dghyZ-oMZwE,0.43,0.21,0.29,0.57,0.29,0.38
https://www.youtube.com/watch?v=3g38CfNUyeA,0.42,0.42,0.42,0.25,0.25,0.25
https://www.youtube.com/watch?v=TYUu-KCL6bI,0.2,0.08,0.11,0.1,0.04,0.06
https://www.youtube.com/watch?v=yPIxa7VmpZo,1.0,0.08,0.15,1.0,0.08,0.15
https://www.youtube.com/watch?v=03s-hH-DE7E,0.13,0.15,0.14,0.2,0.23,0.21
https://www.youtube.com/watch?v=ViQW0eKHpWU,0.6,0.43,0.5,0.4,0.29,0.33
https://www.youtube.com/watch?v=tGap39pszEU,0.12,0.06,0.08,0.12,0.06,0.08
https://www.youtube.com/watch?v=0LTX76JZyII,0.4,0.15,0.22,0.6,0.23,0.33
https://www.youtube.com/watch?v=TBK5wS6LqFo,0.25,0.03,0.06,0.25,0.03,0.06
https://www.youtube.com/watch?v=xXE5AwzNQ2s,0.05,0.06,0.05,0.15,0.17,0.16
https://www.youtube.com/watch?v=DrZ7YtAC_8E,0.24,0.17,0.2,0.24,0.17,0.2
https://www.youtube.com/watch?v=1eyMVzJ7Sts,0.25,0.08,0.12,0.25,0.08,0.12
https://www.youtube.com/watch?v=xqGdMFabjus,0.25,0.06,0.1,0.5,0.12,0.2
https://www.youtube.com/watch?v=B9BCaM_14pE,0.33,0.2,0.25,0.17,0.1,0.12
https://www.youtube.com/watch?v=7iEc1ReAmHc,1.0,0.05,0.1,1.0,0.05,0.1
https://www.youtube.com/watch?v=oNJUZ8Mvg8o,0.4,0.25,0.31,0.3,0.19,0.23
https://www.youtube.com/watch?v=kGQPwH47VMc,0.4,0.17,0.24,0.8,0.33,0.47
https://www.youtube.com/watch?v=yYLwBnCqwNU,0.0,0.0,0.0,0.25,0.06,0.1
https://www.youtube.com/watch?v=KrzkqUuL2rs,0.4,0.27,0.32,0.1,0.07,0.08
https://www.youtube.com/watch?v=RUK0u3OsRZI,0.29,0.45,0.36,0.41,0.64,0.5
https://www.youtube.com/watch?v=SCsz3XJwQwA,0.12,0.07,0.09,0.25,0.13,0.17
https://www.youtube.com/watch?v=oKt8dYlBPeY,0.29,0.17,0.21,0.29,0.17,0.21
https://www.youtube.com/watch?v=g5l3hE80QUU,0.33,0.11,0.17,0.33,0.11,0.17
https://www.youtube.com/watch?v=rGPk3Fyx7AA,0.2,0.06,0.09,0.4,0.12,0.18
https://www.youtube.com/watch?v=puxh4L-ViRQ,0.42,0.56,0.48,0.5,0.67,0.57
https://www.youtube.com/watch?v=E0b_JENQdYk,0.0,0.0,0.0,0.17,0.12,0.14
https://www.youtube.com/watch?v=FL9-0V1-KWk,0.0,0.0,0.0,0.22,0.1,0.13
https://www.youtube.com/watch?v=uLANg2e_iQE,0.75,0.38,0.5,0.75,0.38,0.5
https://www.youtube.com/watch?v=JQk9AoCrrPs,1.0,1.0,1.0,0.88,0.88,0.87
